date,open,high,low,close,adjclose,volume
1990-01-01,353.3999938964844,360.5899963378906,319.8299865722656,329.0799865722656,329.0799865722656,3793250000
1990-02-01,329.0799865722656,336.0899963378906,322.1000061035156,331.8900146484375,331.8900146484375,2961970000
1990-03-01,331.8900146484375,344.489990234375,331.0799865722656,339.94000244140625,339.94000244140625,3283280000
1990-04-01,339.94000244140625,347.29998779296875,327.760009765625,330.79998779296875,330.79998779296875,2801220000
1990-05-01,330.79998779296875,362.260009765625,330.79998779296875,361.2300109863281,361.2300109863281,3596680000
1990-06-01,361.260009765625,368.7799987792969,351.2300109863281,358.0199890136719,358.0199890136719,3226280000
1990-07-01,358.0199890136719,369.7799987792969,350.0899963378906,356.1499938964844,356.1499938964844,3373540000
1990-08-01,356.1499938964844,357.3500061035156,306.17999267578125,322.55999755859375,322.55999755859375,4020730000
1990-09-01,322.55999755859375,326.5299987792969,295.9800109863281,306.04998779296875,306.04998779296875,2687280000
1990-10-01,306.1000061035156,319.69000244140625,294.510009765625,304.0,304.0,3671900000
1990-11-01,303.989990234375,323.0199890136719,301.6099853515625,322.2200012207031,322.2200012207031,3149770000
1990-12-01,322.2300109863281,333.9800109863281,321.9700012207031,330.2200012207031,330.2200012207031,3116830000
1991-01-01,330.20001220703125,343.92999267578125,309.3500061035156,343.92999267578125,343.92999267578125,3660240000
1991-02-01,343.9100036621094,370.9599914550781,340.3699951171875,367.07000732421875,367.07000732421875,4303170000
1991-03-01,367.07000732421875,379.6600036621094,363.7300109863281,375.2200012207031,375.2200012207031,3927920000
1991-04-01,375.2200012207031,391.260009765625,370.2699890136719,375.3399963378906,375.3399963378906,4017200000
1991-05-01,375.3500061035156,389.8500061035156,365.8299865722656,389.8299865722656,389.8299865722656,3739700000
1991-06-01,389.80999755859375,389.80999755859375,367.9800109863281,371.1600036621094,371.1600036621094,3258730000
1991-07-01,371.17999267578125,387.80999755859375,370.9200134277344,387.80999755859375,387.80999755859375,3481570000
1991-08-01,387.80999755859375,396.82000732421875,374.0899963378906,395.42999267578125,395.42999267578125,3713820000
1991-09-01,395.42999267578125,397.6199951171875,382.7699890136719,387.8599853515625,387.8599853515625,3260990000
1991-10-01,387.8599853515625,393.80999755859375,376.1099853515625,392.45001220703125,392.45001220703125,4082380000
1991-11-01,392.4599914550781,398.2200012207031,371.6300048828125,375.2200012207031,375.2200012207031,3737620000
1991-12-01,375.1099853515625,418.32000732421875,371.3599853515625,417.0899963378906,417.0899963378906,4155310000
1992-01-01,417.0299987792969,421.17999267578125,408.6400146484375,408.7799987792969,408.7799987792969,5286280000
1992-02-01,408.7900085449219,418.0799865722656,406.3399963378906,412.70001220703125,412.70001220703125,4267610000
1992-03-01,412.67999267578125,413.7799987792969,401.94000244140625,403.69000244140625,403.69000244140625,4066240000
1992-04-01,403.6700134277344,416.2799987792969,392.4100036621094,414.95001220703125,414.95001220703125,4315840000
1992-05-01,414.95001220703125,418.75,409.8500061035156,415.3500061035156,415.3500061035156,3643980000
1992-06-01,415.3500061035156,417.29998779296875,399.9200134277344,408.1400146484375,408.1400146484375,4259830000
1992-07-01,408.20001220703125,424.79998779296875,407.20001220703125,424.2099914550781,424.2099914550781,4265220000
1992-08-01,424.19000244140625,425.1400146484375,408.29998779296875,414.0299987792969,414.0299987792969,3653820000
1992-09-01,414.0299987792969,425.2699890136719,412.7099914550781,417.79998779296875,417.79998779296875,4023850000
1992-10-01,417.79998779296875,421.1600036621094,396.79998779296875,418.67999267578125,418.67999267578125,4507010000
1992-11-01,418.6600036621094,431.92999267578125,415.5799865722656,431.3500061035156,431.3500061035156,4148770000
1992-12-01,431.3500061035156,442.6499938964844,428.6099853515625,435.7099914550781,435.7099914550781,4876150000
1993-01-01,435.70001220703125,442.6600036621094,426.8800048828125,438.7799987792969,438.7799987792969,5280850000
1993-02-01,438.7799987792969,450.0400085449219,428.25,443.3800048828125,443.3800048828125,5442450000
1993-03-01,443.3800048828125,456.760009765625,441.07000732421875,451.6700134277344,451.6700134277344,5766950000
1993-04-01,451.6700134277344,452.6300048828125,432.29998779296875,440.19000244140625,440.19000244140625,5853170000
1993-05-01,440.19000244140625,454.54998779296875,436.8599853515625,450.19000244140625,450.19000244140625,5108640000
1993-06-01,450.2300109863281,455.6300048828125,442.5,450.5299987792969,450.5299987792969,5544400000
1993-07-01,450.5400085449219,451.1499938964844,441.3999938964844,448.1300048828125,448.1300048828125,5308530000
1993-08-01,448.1300048828125,463.55999755859375,446.94000244140625,463.55999755859375,463.55999755859375,5506200000
1993-09-01,463.54998779296875,463.79998779296875,449.6400146484375,458.92999267578125,458.92999267578125,5552720000
1993-10-01,458.92999267578125,471.1000061035156,456.3999938964844,467.8299865722656,467.8299865722656,5940460000
1993-11-01,467.8299865722656,469.1099853515625,454.3599853515625,461.7900085449219,461.7900085449219,5876610000
1993-12-01,461.92999267578125,471.2900085449219,461.45001220703125,466.45001220703125,466.45001220703125,5791210000
1994-01-01,466.510009765625,482.8500061035156,464.3599853515625,481.6099853515625,481.6099853515625,6627390000
1994-02-01,481.6000061035156,482.2300109863281,464.260009765625,467.1400146484375,467.1400146484375,5853100000
1994-03-01,467.19000244140625,471.0899963378906,436.1600036621094,445.7699890136719,445.7699890136719,7225010000
1994-04-01,445.6600036621094,452.7900085449219,435.8599853515625,450.9100036621094,450.9100036621094,5735010000
1994-05-01,450.9100036621094,457.7699890136719,440.7799987792969,456.5,456.5,5675970000
1994-06-01,456.5,463.2300109863281,439.8299865722656,444.2699890136719,444.2699890136719,5852670000
1994-07-01,444.2699890136719,459.3299865722656,443.5799865722656,458.260009765625,458.260009765625,4980100000
1994-08-01,458.2799987792969,477.5899963378906,456.0799865722656,475.489990234375,475.489990234375,6398750000
1994-09-01,475.489990234375,475.489990234375,458.4700012207031,462.7099914550781,462.7099914550781,6152870000
1994-10-01,462.69000244140625,474.739990234375,449.2699890136719,472.3500061035156,472.3500061035156,6344700000
1994-11-01,472.260009765625,472.260009765625,444.17999267578125,453.69000244140625,453.69000244140625,6251240000
1994-12-01,453.54998779296875,462.7300109863281,442.8800048828125,459.2699890136719,459.2699890136719,6351530000
1995-01-01,459.2099914550781,471.3599853515625,457.20001220703125,470.4200134277344,470.4200134277344,6852060000
1995-02-01,470.4200134277344,489.19000244140625,469.2900085449219,487.3900146484375,487.3900146484375,6330100000
1995-03-01,487.3900146484375,508.1499938964844,479.70001220703125,500.7099914550781,500.7099914550781,7792400000
1995-04-01,500.70001220703125,515.2899780273438,500.20001220703125,514.7100219726562,514.7100219726562,6307030000
1995-05-01,514.760009765625,533.4099731445312,513.030029296875,533.4000244140625,533.4000244140625,7555690000
1995-06-01,533.4000244140625,551.0700073242188,526.0,544.75,544.75,7555650000
1995-07-01,544.75,565.4000244140625,542.510009765625,562.0599975585938,562.0599975585938,7307960000
1995-08-01,562.0599975585938,565.6199951171875,553.0399780273438,561.8800048828125,561.8800048828125,7146620000
1995-09-01,561.8800048828125,587.6099853515625,561.010009765625,584.4099731445312,584.4099731445312,7052830000
1995-10-01,584.4099731445312,590.6599731445312,571.5499877929688,581.5,581.5,8043320000
1995-11-01,581.5,608.6900024414062,581.0399780273438,605.3699951171875,605.3699951171875,7602150000
1995-12-01,605.3699951171875,622.8800048828125,605.0499877929688,615.9299926757812,615.9299926757812,7697540000
1996-01-01,615.9299926757812,636.1799926757812,597.2899780273438,636.02001953125,636.02001953125,9188050000
1996-02-01,636.02001953125,664.22998046875,633.7100219726562,640.4299926757812,640.4299926757812,8749960000
1996-03-01,640.4299926757812,656.969970703125,627.6300048828125,645.5,645.5,8984200000
1996-04-01,645.5,656.6799926757812,624.1400146484375,654.1699829101562,654.1699829101562,8875580000
1996-05-01,654.1699829101562,681.0999755859375,630.0700073242188,669.1199951171875,669.1199951171875,8921140000
1996-06-01,669.1199951171875,680.3200073242188,658.75,670.6300048828125,670.6300048828125,7930840000
1996-07-01,670.6300048828125,675.8800048828125,605.8800048828125,639.9500122070312,639.9500122070312,8849860000
1996-08-01,639.9500122070312,670.6799926757812,639.489990234375,651.989990234375,651.989990234375,7380320000
1996-09-01,651.989990234375,690.8800048828125,643.969970703125,687.3300170898438,687.3300170898438,8064070000
1996-10-01,687.3099975585938,714.0999755859375,684.4400024414062,705.27001953125,705.27001953125,9703670000
1996-11-01,705.27001953125,762.1199951171875,701.2999877929688,757.02001953125,757.02001953125,8763850000
1996-12-01,757.02001953125,761.75,716.6900024414062,740.739990234375,740.739990234375,9089170000
1997-01-01,740.739990234375,794.6699829101562,729.5499877929688,786.1599731445312,786.1599731445312,11635830000
1997-02-01,786.1599731445312,817.6799926757812,773.4299926757812,790.8200073242188,790.8200073242188,9715930000
1997-03-01,790.8200073242188,814.9000244140625,756.1300048828125,757.1199951171875,757.1199951171875,10120760000
1997-04-01,757.1199951171875,804.1300048828125,733.5399780273438,801.3400268554688,801.3400268554688,10454880000
1997-05-01,801.3400268554688,851.8699951171875,793.2100219726562,848.280029296875,848.280029296875,10106650000
1997-06-01,848.280029296875,902.0900268554688,838.8200073242188,885.1400146484375,885.1400146484375,10857950000
1997-07-01,885.1400146484375,957.72998046875,884.5399780273438,954.3099975585938,954.3099975585938,11958120000
1997-08-01,954.2899780273438,964.1699829101562,893.3400268554688,899.469970703125,899.469970703125,10606100000
1997-09-01,899.469970703125,960.5900268554688,899.469970703125,947.280029296875,947.280029296875,11383000000
1997-10-01,947.280029296875,983.1199951171875,855.27001953125,914.6199951171875,914.6199951171875,14017260000
1997-11-01,914.6199951171875,964.5499877929688,900.6099853515625,955.4000244140625,955.4000244140625,10173620000
1997-12-01,955.4000244140625,986.25,924.9199829101562,970.4299926757812,970.4299926757812,11958880000
1998-01-01,970.4299926757812,992.6500244140625,912.8300170898438,980.280029296875,980.280029296875,12733830000
1998-02-01,980.280029296875,1051.6600341796875,980.280029296875,1049.3399658203125,1049.3399658203125,11656550000
1998-03-01,1049.3399658203125,1113.0699462890625,1030.8699951171875,1101.75,1101.75,13719590000
1998-04-01,1101.75,1132.97998046875,1076.699951171875,1111.75,1111.75,13656060000
1998-05-01,1111.75,1130.52001953125,1074.3900146484375,1090.8199462890625,1090.8199462890625,11477140000
1998-06-01,1090.8199462890625,1145.1500244140625,1074.6700439453125,1133.8399658203125,1133.8399658203125,13551970000
1998-07-01,1133.8399658203125,1190.5799560546875,1114.300048828125,1120.6700439453125,1120.6700439453125,14194800000
1998-08-01,1120.6700439453125,1121.7900390625,957.280029296875,957.280029296875,957.280029296875,15071550000
1998-09-01,957.280029296875,1066.1099853515625,939.97998046875,1017.010009765625,1017.010009765625,16714080000
1998-10-01,1017.010009765625,1103.780029296875,923.3200073242188,1098.6700439453125,1098.6700439453125,18001650000
1998-11-01,1098.6700439453125,1192.969970703125,1098.6700439453125,1163.6300048828125,1163.6300048828125,13451280000
1998-12-01,1163.6300048828125,1244.9300537109375,1136.8900146484375,1229.22998046875,1229.22998046875,15181450000
1999-01-01,1229.22998046875,1280.3699951171875,1205.4599609375,1279.6400146484375,1279.6400146484375,16213500000
1999-02-01,1279.6400146484375,1283.8399658203125,1211.8900146484375,1238.3299560546875,1238.3299560546875,14555860000
1999-03-01,1238.3299560546875,1323.8199462890625,1216.030029296875,1286.3699951171875,1286.3699951171875,18002500000
1999-04-01,1286.3699951171875,1371.56005859375,1282.56005859375,1335.1800537109375,1335.1800537109375,18523200000
1999-05-01,1335.1800537109375,1375.97998046875,1277.31005859375,1301.8399658203125,1301.8399658203125,15880260000
1999-06-01,1301.8399658203125,1372.9300537109375,1277.469970703125,1372.7099609375,1372.7099609375,16079170000
1999-07-01,1372.7099609375,1420.3299560546875,1328.489990234375,1328.719970703125,1328.719970703125,15332930000
1999-08-01,1328.719970703125,1382.8399658203125,1267.72998046875,1320.4100341796875,1320.4100341796875,15818550000
1999-09-01,1320.4100341796875,1361.3900146484375,1256.260009765625,1282.7099609375,1282.7099609375,16438700000
1999-10-01,1282.7099609375,1373.1700439453125,1233.699951171875,1362.9300537109375,1362.9300537109375,18832000000
1999-11-01,1362.9300537109375,1425.31005859375,1346.4100341796875,1388.9100341796875,1388.9100341796875,18384820000
1999-12-01,1388.9100341796875,1473.0999755859375,1387.3800048828125,1469.25,1469.25,19640690000
2000-01-01,1469.25,1478.0,1350.1400146484375,1394.4599609375,1394.4599609375,21494400000
2000-02-01,1394.4599609375,1444.550048828125,1325.0699462890625,1366.4200439453125,1366.4200439453125,20912000000
2000-03-01,1366.4200439453125,1552.8699951171875,1346.6199951171875,1498.5799560546875,1498.5799560546875,26156200000
2000-04-01,1498.5799560546875,1527.18994140625,1339.4000244140625,1452.4300537109375,1452.4300537109375,20106460000
2000-05-01,1452.4300537109375,1481.510009765625,1361.0899658203125,1420.5999755859375,1420.5999755859375,19898300000
2000-06-01,1420.5999755859375,1488.9300537109375,1420.5999755859375,1454.5999755859375,1454.5999755859375,21738300000
2000-07-01,1454.5999755859375,1517.3199462890625,1413.8900146484375,1430.8299560546875,1430.8299560546875,19089100000
2000-08-01,1430.8299560546875,1525.2099609375,1425.4300537109375,1517.6800537109375,1517.6800537109375,20363700000
2000-09-01,1517.6800537109375,1530.0899658203125,1419.43994140625,1436.510009765625,1436.510009765625,20838300000
2000-10-01,1436.52001953125,1454.8199462890625,1305.7900390625,1429.4000244140625,1429.4000244140625,25951400000
2000-11-01,1429.4000244140625,1438.4599609375,1294.9000244140625,1314.949951171875,1314.949951171875,20532300000
2000-12-01,1314.949951171875,1389.050048828125,1254.0699462890625,1320.280029296875,1320.280029296875,23610800000
2001-01-01,1320.280029296875,1383.3699951171875,1274.6199951171875,1366.010009765625,1366.010009765625,27829800000
2001-02-01,1366.010009765625,1376.3800048828125,1215.43994140625,1239.93994140625,1239.93994140625,21644400000
2001-03-01,1239.93994140625,1267.4200439453125,1081.18994140625,1160.3299560546875,1160.3299560546875,27806610000
2001-04-01,1160.3299560546875,1269.300048828125,1091.989990234375,1249.4599609375,1249.4599609375,25409990000
2001-05-01,1249.4599609375,1315.9300537109375,1232.0,1255.8199462890625,1255.8199462890625,24525900000
2001-06-01,1255.8199462890625,1286.6199951171875,1203.030029296875,1224.3800048828125,1224.3800048828125,24748030000
2001-07-01,1224.4200439453125,1239.780029296875,1165.5400390625,1211.22998046875,1211.22998046875,23793710000
2001-08-01,1211.22998046875,1226.27001953125,1124.8699951171875,1133.5799560546875,1133.5799560546875,23359200000
2001-09-01,1133.5799560546875,1155.4000244140625,944.75,1040.93994140625,1040.93994140625,25025290000
2001-10-01,1040.93994140625,1110.6099853515625,1026.760009765625,1059.780029296875,1059.780029296875,29951280000
2001-11-01,1059.780029296875,1163.3800048828125,1054.31005859375,1139.449951171875,1139.449951171875,26330000000
2001-12-01,1139.449951171875,1173.6199951171875,1114.530029296875,1148.0799560546875,1148.0799560546875,25128570000
2002-01-01,1148.0799560546875,1176.969970703125,1081.6600341796875,1130.199951171875,1130.199951171875,29746200000
2002-02-01,1130.199951171875,1130.199951171875,1074.3599853515625,1106.72998046875,1106.72998046875,26047600000
2002-03-01,1106.72998046875,1173.93994140625,1106.72998046875,1147.3900146484375,1147.3900146484375,26563200000
2002-04-01,1147.3900146484375,1147.8399658203125,1063.4599609375,1076.9200439453125,1076.9200439453125,28568900000
2002-05-01,1076.9200439453125,1106.5899658203125,1048.9599609375,1067.1400146484375,1067.1400146484375,26905500000
2002-06-01,1067.1400146484375,1070.739990234375,952.9199829101562,989.8200073242188,989.8200073242188,29981510000
2002-07-01,989.8200073242188,994.4600219726562,775.6799926757812,911.6199951171875,911.6199951171875,42228720000
2002-08-01,911.6199951171875,965.0,833.4400024414062,916.0700073242188,916.0700073242188,29298400000
2002-09-01,916.0700073242188,924.02001953125,800.2000122070312,815.280029296875,815.280029296875,27723710000
2002-10-01,815.280029296875,907.4400024414062,768.6300048828125,885.760009765625,885.760009765625,37856310000
2002-11-01,885.760009765625,941.8200073242188,872.0499877929688,936.3099975585938,936.3099975585938,29200960000
2002-12-01,936.3099975585938,954.280029296875,869.4500122070312,879.8200073242188,879.8200073242188,25993640000
2003-01-01,879.8200073242188,935.0499877929688,840.3400268554688,855.7000122070312,855.7000122070312,30749580000
2003-02-01,855.7000122070312,864.6400146484375,806.2899780273438,841.1500244140625,841.1500244140625,25235300000
2003-03-01,841.1500244140625,895.9000244140625,788.9000244140625,848.1799926757812,848.1799926757812,30080030000
2003-04-01,848.1799926757812,924.239990234375,847.8499755859375,916.9199829101562,916.9199829101562,29669610000
2003-05-01,916.9199829101562,965.3800048828125,902.8300170898438,963.5900268554688,963.5900268554688,30952100000
2003-06-01,963.5900268554688,1015.3300170898438,963.5900268554688,974.5,974.5,31219400000
2003-07-01,974.5,1015.4099731445312,962.0999755859375,990.3099975585938,990.3099975585938,31553200000
2003-08-01,990.3099975585938,1011.010009765625,960.8400268554688,1008.010009765625,1008.010009765625,24881470000
2003-09-01,1008.010009765625,1040.2900390625,990.3599853515625,995.969970703125,995.969970703125,29940110000
2003-10-01,995.969970703125,1053.7900390625,995.969970703125,1050.7099609375,1050.7099609375,32298500000
2003-11-01,1050.7099609375,1063.6500244140625,1031.199951171875,1058.199951171875,1058.199951171875,24463220000
2003-12-01,1058.199951171875,1112.56005859375,1053.4100341796875,1111.9200439453125,1111.9200439453125,27839130000
2004-01-01,1111.9200439453125,1155.3800048828125,1105.0799560546875,1131.1300048828125,1131.1300048828125,32820000000
2004-02-01,1131.1300048828125,1158.97998046875,1124.43994140625,1144.93994140625,1144.93994140625,27985600000
2004-03-01,1144.93994140625,1163.22998046875,1087.1600341796875,1126.2099609375,1126.2099609375,33597900000
2004-04-01,1126.2099609375,1150.5699462890625,1107.22998046875,1107.300048828125,1107.300048828125,31611900000
2004-05-01,1107.300048828125,1127.739990234375,1076.3199462890625,1120.6800537109375,1120.6800537109375,29326400000
2004-06-01,1120.6800537109375,1146.3399658203125,1113.3199462890625,1140.8399658203125,1140.8399658203125,27529500000
2004-07-01,1140.8399658203125,1140.8399658203125,1078.780029296875,1101.719970703125,1101.719970703125,29285600000
2004-08-01,1101.719970703125,1109.6800537109375,1060.719970703125,1104.239990234375,1104.239990234375,26586800000
2004-09-01,1104.239990234375,1131.5400390625,1099.1800537109375,1114.5799560546875,1114.5799560546875,26829870000
2004-10-01,1114.5799560546875,1142.050048828125,1090.2900390625,1130.199951171875,1130.199951171875,31511000000
2004-11-01,1130.199951171875,1188.4599609375,1127.5999755859375,1173.8199462890625,1173.8199462890625,30460280000
2004-12-01,1173.780029296875,1217.3299560546875,1173.780029296875,1211.9200439453125,1211.9200439453125,31102500000
2005-01-01,1211.9200439453125,1217.800048828125,1163.75,1181.27001953125,1181.27001953125,31498800000
2005-02-01,1181.27001953125,1212.43994140625,1180.949951171875,1203.5999755859375,1203.5999755859375,29297410000
2005-03-01,1203.5999755859375,1229.1099853515625,1163.68994140625,1180.5899658203125,1180.5899658203125,39014150000
2005-04-01,1180.5899658203125,1191.8800048828125,1136.1500244140625,1156.8499755859375,1156.8499755859375,43424270000
2005-05-01,1156.8499755859375,1199.56005859375,1146.1800537109375,1191.5,1191.5,39321990000
2005-06-01,1191.5,1219.5899658203125,1188.300048828125,1191.3299560546875,1191.3299560546875,40334040000
2005-07-01,1191.3299560546875,1245.1500244140625,1183.550048828125,1234.1800537109375,1234.1800537109375,37464670000
2005-08-01,1234.1800537109375,1245.8599853515625,1201.0699462890625,1220.3299560546875,1220.3299560546875,42030090000
2005-09-01,1220.3299560546875,1243.1300048828125,1205.3499755859375,1228.81005859375,1228.81005859375,44777510000
2005-10-01,1228.81005859375,1233.3399658203125,1168.199951171875,1207.010009765625,1207.010009765625,49793790000
2005-11-01,1207.010009765625,1270.6400146484375,1201.0699462890625,1249.47998046875,1249.47998046875,45102870000
2005-12-01,1249.47998046875,1275.800048828125,1246.5899658203125,1248.2900390625,1248.2900390625,41756130000
2006-01-01,1248.2900390625,1294.9000244140625,1245.739990234375,1280.0799560546875,1280.0799560546875,49211650000
2006-02-01,1280.0799560546875,1297.5699462890625,1253.6099853515625,1280.6600341796875,1280.6600341796875,42859940000
2006-03-01,1280.6600341796875,1310.8800048828125,1268.4200439453125,1294.8699951171875,1294.8699951171875,50905040000
2006-04-01,1302.8800048828125,1318.1600341796875,1280.739990234375,1310.6099853515625,1310.6099853515625,43308430000
2006-05-01,1310.6099853515625,1326.699951171875,1245.3399658203125,1270.0899658203125,1270.0899658203125,54312830000
2006-06-01,1270.050048828125,1290.6800537109375,1219.2900390625,1270.199951171875,1270.199951171875,54873260000
2006-07-01,1270.06005859375,1280.4200439453125,1224.5400390625,1276.6600341796875,1276.6600341796875,46348220000
2006-08-01,1278.530029296875,1306.739990234375,1261.300048828125,1303.8199462890625,1303.8199462890625,50485620000
2006-09-01,1303.800048828125,1340.280029296875,1290.9300537109375,1335.8499755859375,1335.8499755859375,49001440000
2006-10-01,1335.8199462890625,1389.449951171875,1327.0999755859375,1377.93994140625,1377.93994140625,56793620000
2006-11-01,1377.760009765625,1407.8900146484375,1360.97998046875,1400.6300048828125,1400.6300048828125,55343930000
2006-12-01,1400.6300048828125,1431.81005859375,1385.9300537109375,1418.300048828125,1418.300048828125,47578780000
2007-01-01,1418.030029296875,1441.6099853515625,1403.969970703125,1438.239990234375,1438.239990234375,56686200000
2007-02-01,1437.9000244140625,1461.5699462890625,1389.4200439453125,1406.8199462890625,1406.8199462890625,51844990000
2007-03-01,1406.800048828125,1438.8900146484375,1363.97998046875,1420.8599853515625,1420.8599853515625,67622250000
2007-04-01,1420.8299560546875,1498.02001953125,1416.3699951171875,1482.3699951171875,1482.3699951171875,57032470000
2007-05-01,1482.3699951171875,1535.56005859375,1476.699951171875,1530.6199951171875,1530.6199951171875,64958050000
2007-06-01,1530.6199951171875,1540.56005859375,1484.1800537109375,1503.3499755859375,1503.3499755859375,65322800000
2007-07-01,1504.6600341796875,1555.9000244140625,1454.25,1455.27001953125,1455.27001953125,70337430000
2007-08-01,1455.1800537109375,1503.8900146484375,1370.5999755859375,1473.989990234375,1473.989990234375,91381760000
2007-09-01,1473.9599609375,1538.739990234375,1439.2900390625,1526.75,1526.75,57809700000
2007-10-01,1527.2900390625,1576.0899658203125,1489.56005859375,1549.3800048828125,1549.3800048828125,76022580000
2007-11-01,1545.7900390625,1545.7900390625,1406.0999755859375,1481.1400146484375,1481.1400146484375,86246950000
2007-12-01,1479.6300048828125,1523.5699462890625,1435.6500244140625,1468.3599853515625,1468.3599853515625,64821670000
2008-01-01,1467.969970703125,1471.77001953125,1270.050048828125,1378.550048828125,1378.550048828125,98475340000
2008-02-01,1378.5999755859375,1396.02001953125,1316.75,1330.6300048828125,1330.6300048828125,78536130000
2008-03-01,1330.449951171875,1359.6800537109375,1256.97998046875,1322.699951171875,1322.699951171875,93189170000
2008-04-01,1326.4100341796875,1404.5699462890625,1324.3499755859375,1385.5899658203125,1385.5899658203125,85978630000
2008-05-01,1385.969970703125,1440.239990234375,1373.0699462890625,1400.3800048828125,1400.3800048828125,80990480000
2008-06-01,1399.6199951171875,1404.050048828125,1272.0,1280.0,1280.0,96614040000
2008-07-01,1276.68994140625,1292.1700439453125,1200.43994140625,1267.3800048828125,1267.3800048828125,124980570000
2008-08-01,1269.4200439453125,1313.1500244140625,1247.449951171875,1282.8299560546875,1282.8299560546875,86266010000
2008-09-01,1287.8299560546875,1303.0400390625,1106.4200439453125,1166.3599853515625,1166.3599853515625,140007320000
2008-10-01,1164.1700439453125,1167.030029296875,839.7999877929688,968.75,968.75,159823030000
2008-11-01,968.6699829101562,1007.510009765625,741.02001953125,896.239990234375,896.239990234375,115660210000
2008-12-01,888.6099853515625,918.8499755859375,815.6900024414062,903.25,903.25,112884470000
2009-01-01,902.989990234375,943.8499755859375,804.2999877929688,825.8800048828125,825.8800048828125,112090640000
2009-02-01,823.0900268554688,875.010009765625,734.52001953125,735.0900268554688,735.0900268554688,124492210000
2009-03-01,729.5700073242188,832.97998046875,666.7899780273438,797.8699951171875,797.8699951171875,161843640000
2009-04-01,793.5900268554688,888.7000122070312,783.3200073242188,872.8099975585938,872.8099975585938,138855320000
2009-05-01,872.739990234375,930.1699829101562,866.0999755859375,919.1400146484375,919.1400146484375,131614940000
2009-06-01,923.260009765625,956.22998046875,888.8599853515625,919.3200073242188,919.3200073242188,112653150000
2009-07-01,920.8200073242188,996.6799926757812,869.3200073242188,987.47998046875,987.47998046875,106635790000
2009-08-01,990.219970703125,1039.469970703125,978.510009765625,1020.6199951171875,1020.6199951171875,116059270000
2009-09-01,1019.52001953125,1080.1500244140625,991.969970703125,1057.0799560546875,1057.0799560546875,112295490000
2009-10-01,1054.9100341796875,1101.3599853515625,1019.9500122070312,1036.18994140625,1036.18994140625,113410990000
2009-11-01,1036.1800537109375,1113.68994140625,1029.3800048828125,1095.6300048828125,1095.6300048828125,84981530000
2009-12-01,1098.8900146484375,1130.3800048828125,1085.8900146484375,1115.0999755859375,1115.0999755859375,89515330000
