Year,Std Dev (BMI),Std Dev (JPM Sov Bond),REL VOL,"Estimation note: Those of you who have followed my attempts to estimate the relative equity market volatility know that I have struggled with getting a proxy for returns on emerging market sovereign bonds, and have used the coefficient of varation in yields to make that estimate. I have finally replaced that estimate with a return on an emerging market government bond ETF from iShares. The standard deviations are now computed consistently for emerigng equities and emerigng government bonds. (Using the old yield coefficient of variation approach would have yielded a ratio of 1.49 in this computation.)"
2020-21,0.14404233160614885,0.07300564478213317,1.9730300586482956,
2021-22,0.1787794515865014,0.10531894370011191,1.6975051714871257,
2022-23,0.13569606200587625,0.13796474644155615,0.9835560569334214,
2023-24,0.1117798996444082,0.09033759466898246,1.2373574927912927,
2024-25,0.15548472345358122,0.07576020925795975,2.0523270061750156,
Average Relative Volatility,0.1451564936593032,0.09647742777014869,1.504564300834484,
Index:,iShares JP Morgan USD Emerging Markets Bond ETF,,,
Source:,Yahoo!,,,
,https://finance.yahoo.com/quote/EMB/,,,
Period,Five years,"(July 1, 2020 -June 20, 2025)",,
Interval,Daily,,,
Date,Adj Close,Return,,
2021-02-03 00:00:00,94.39,-0.002536193596111125,,
2021-02-04 00:00:00,94.66,0.0028604725076808446,,
2021-02-05 00:00:00,94.77,0.0011620536657510616,,
2021-02-08 00:00:00,94.77,0,,
2021-02-09 00:00:00,94.43,-0.0035876332172627423,,
2021-02-10 00:00:00,94.62,0.002012072434607548,,
2021-02-11 00:00:00,94.68,0.0006341154090043766,,
2021-02-12 00:00:00,94.15,-0.0055978031263203,,
2021-02-16 00:00:00,93,-0.01221455124800852,,
2021-02-17 00:00:00,93.52,0.005591397849462387,,
2021-02-18 00:00:00,93.42,-0.001069289991445621,,
2021-02-19 00:00:00,92.92,-0.005352172982230785,,
2021-02-22 00:00:00,92.29,-0.006780025828669767,,
2021-02-23 00:00:00,92.4,0.0011918951132299238,,
2021-02-24 00:00:00,92.54,0.0015151515151514694,,
2021-02-25 00:00:00,90.89,-0.017830127512427074,,
2021-02-26 00:00:00,91.29,0.00440092419408078,,
2021-03-01 00:00:00,91.8,0.005586592178770777,,
2021-03-02 00:00:00,91.74,-0.0006535947712418277,,
2021-03-03 00:00:00,91.19,-0.005995203836930418,,
2021-03-04 00:00:00,90.41,-0.008553569470336697,,
2021-03-05 00:00:00,90.39,-0.00022121446742617845,,
2021-03-08 00:00:00,88.83,-0.017258546299369404,,
2021-03-09 00:00:00,89.88,0.011820330969267046,,
2021-03-10 00:00:00,90.75,0.009679572763684918,,
2021-03-11 00:00:00,91.43,0.007493112947658531,,
2021-03-12 00:00:00,90.28,-0.012577928469867716,,
2021-03-15 00:00:00,90.87,0.006535223748338481,,
2021-03-16 00:00:00,91.19,0.0035215142511280106,,
2021-03-17 00:00:00,91.95,0.008334247176225551,,
2021-03-18 00:00:00,90.7,-0.01359434475258292,,
2021-03-19 00:00:00,90.97,0.0029768467475193017,,
2021-03-22 00:00:00,91.17,0.002198526986918692,,
2021-03-23 00:00:00,90.84,-0.0036196117143797446,,
2021-03-24 00:00:00,91.04,0.0022016732716865217,,
2021-03-25 00:00:00,90.91,-0.0014279437609843182,,
2021-03-26 00:00:00,90.94,0.0003299967000329751,,
2021-03-29 00:00:00,90.47,-0.005168242797448874,,
2021-03-30 00:00:00,90.51,0.0004421355145352024,,
2021-03-31 00:00:00,90.63,0.0013258203513422107,,
2021-04-01 00:00:00,91.34,0.007834050535143078,,
2021-04-05 00:00:00,91.24,-0.0010948105977667266,,
2021-04-06 00:00:00,91.54,0.0032880315651031555,,
2021-04-07 00:00:00,91.23,-0.003386497705920921,,
2021-04-08 00:00:00,91.75,0.005699879425627552,,
2021-04-09 00:00:00,91.5,-0.0027247956403270157,,
2021-04-12 00:00:00,91.65,0.0016393442622950616,,
2021-04-13 00:00:00,92.14,0.005346426623022316,,
2021-04-14 00:00:00,92.05,-0.0009767744736270956,,
2021-04-15 00:00:00,93.17,0.012167300380228285,,
2021-04-16 00:00:00,92.87,-0.003219920575292412,,
2021-04-19 00:00:00,92.81,-0.0006460643910843888,,
2021-04-20 00:00:00,92.57,-0.0025859282404914197,,
2021-04-21 00:00:00,92.75,0.0019444744517662649,,
2021-04-22 00:00:00,92.89,0.0015094339622641062,,
2021-04-23 00:00:00,93.05,0.001722467434599917,,
2021-04-26 00:00:00,92.62,-0.0046211714132186055,,
2021-04-27 00:00:00,92.12,-0.0053984020729863635,,
2021-04-28 00:00:00,92.43,0.0033651758575770074,,
2021-04-29 00:00:00,92.54,0.0011900897976846458,,
2021-04-30 00:00:00,92.81,0.0029176572293061476,,
2021-05-03 00:00:00,92.68,-0.0014007111302660746,,
2021-05-04 00:00:00,92.76,0.0008631851532152623,,
2021-05-05 00:00:00,92.89,0.001401466149202113,,
2021-05-06 00:00:00,93.06,0.0018301216492626615,,
2021-05-07 00:00:00,93.48,0.004513217279174642,,
2021-05-10 00:00:00,93.27,-0.002246469833119491,,
2021-05-11 00:00:00,93.05,-0.002358743433043875,,
2021-05-12 00:00:00,92.21,-0.009027404621171464,,
2021-05-13 00:00:00,92.69,0.005205509163865196,,
2021-05-14 00:00:00,93.17,0.005178552163124461,,
2021-05-17 00:00:00,93.12,-0.0005366534292153835,,
2021-05-18 00:00:00,93.11,-0.00010738831615120237,,
2021-05-19 00:00:00,92.68,-0.004618193534528969,,
2021-05-20 00:00:00,93.32,0.006905481225722765,,
2021-05-21 00:00:00,93.14,-0.0019288469781396644,,
2021-05-24 00:00:00,93.24,0.001073652566029537,,
2021-05-25 00:00:00,93.69,0.004826254826254761,,
2021-05-26 00:00:00,93.68,-0.00010673497705193657,,
2021-05-27 00:00:00,93.51,-0.0018146883005978331,,
2021-05-28 00:00:00,93.7,0.0020318682493851714,,
2021-06-01 00:00:00,93.82,0.0012806830309497474,,
2021-06-02 00:00:00,93.97,0.0015988062246856671,,
2021-06-03 00:00:00,93.5,-0.005001596254123664,,
2021-06-04 00:00:00,94.13,0.00673796791443837,,
2021-06-07 00:00:00,93.92,-0.0022309571868691647,,
2021-06-08 00:00:00,94.29,0.003939522998296363,,
2021-06-09 00:00:00,94.62,0.00349984091632205,,
2021-06-10 00:00:00,94.77,0.0015852885225109414,,
2021-06-11 00:00:00,94.87,0.0010551862403715973,,
2021-06-14 00:00:00,94.3,-0.006008221777168865,,
2021-06-15 00:00:00,94.51,0.0022269353128314684,,
2021-06-16 00:00:00,93.71,-0.008464712728811885,,
2021-06-17 00:00:00,94.08,0.003948351296553243,,
2021-06-18 00:00:00,94.35,0.002869897959183687,,
2021-06-21 00:00:00,94.29,-0.0006359300476945773,,
2021-06-22 00:00:00,94.24,-0.0005302789267155328,,
2021-06-23 00:00:00,94.35,0.0011672325976230802,,
